id,start_ip_range,end_ip_range,is_fw,is_lp,type,is_v6
1806,965F1F2B,965F1F2B,1,0,90,0
1807,7237AA6F,7237AA6F,1,0,90,0
1808,A16176B7,A16176B7,1,0,90,0
1809,2607F2980005118A000000000E3992E3,2607F2980005118A000000000E3992E3,1,0,90,1
1810,C6D37D28,C6D37D28,1,0,90,0
1811,45A39778,45A39778,1,0,90,0
1812,48A765C9,48A765C9,1,0,90,0
1813,D06D16A4,D06D16A4,1,0,90,0
1814,78186DC7,78186DC7,1,0,90,0
1815,93B698D0,93B698D0,1,0,90,0
1816,44B29183,44B29183,1,0,90,0
1817,20014BA0CAFE07600000000000000001,20014BA0CAFE07600000000000000001,1,0,90,1
1818,B9DE3952,B9DE3952,1,0,90,0
1819,44B2DD47,44B2DD47,1,0,90,0
1820,D598BBD7,D598BBD7,1,0,90,0
1821,5CCD08FF,5CCD08FF,1,0,90,0
1822,59A3DDA8,59A3DDA8,1,0,90,0
1823,B8A87513,B8A87513,1,0,90,0
1824,B188CB2D,B188CB2D,1,0,90,0
1825,B8A87B2E,B8A87B2E,1,0,90,0
1826,965F5361,965F5361,1,0,90,0
1827,08DA4B9E,08DA4B9E,1,0,90,0
1828,D06D4E54,D06D4E54,1,0,90,0
1829,D3E29648,D3E29648,1,0,90,0
1830,14561B56,14561B56,1,0,90,0
1831,C0A9941A,C0A9941A,1,0,90,0
1832,9DE6B9F4,9DE6B9F4,1,0,90,0
1833,43CD3CA6,43CD3CA6,1,0,90,0
1834,44B29415,44B29415,1,0,90,0
1835,5264DC31,5264DC31,1,0,90,0
1836,6778B0C9,6778B0C9,1,0,90,0
1837,B8A873B9,B8A873B9,1,0,90,0
1838,ADECC12A,ADECC12A,1,0,90,0
1839,402AB343,402AB343,1,0,90,0
1840,D598A128,D598A128,1,0,90,0
1841,44B2A6E4,44B2A6E4,1,0,90,0
1842,44B297CC,44B297CC,1,0,90,0
1843,2607F2980005118A000000000E16C8A6,2607F2980005118A000000000E16C8A6,1,0,90,1
1844,323EB10C,323EB10C,1,0,90,0
1845,2F64297D,2F64297D,1,0,90,0
1846,B95CC250,B95CC250,1,0,90,0
1847,A16193EB,A16193EB,1,0,90,0
1848,7DD4DA05,7DD4DA05,1,0,90,0
1849,2F6E8A4A,2F6E8A4A,1,0,90,0
1850,B6328739,B6328739,1,0,90,0
1851,68F8C94D,68F8C94D,1,0,90,0
1852,B97ECAF7,B97ECAF7,1,0,90,0
1853,D06DE104,D06DE104,1,0,90,0
1854,48A74073,48A74073,1,0,90,0
1855,48A72C08,48A72C08,1,0,90,0
1856,907ED3FC,907ED3FC,1,0,90,0
1857,A2DBB003,A2DBB003,1,0,90,0
1858,44B291B8,44B291B8,1,0,90,0
1859,C0A9B12E,C0A9B12E,1,0,90,0
1860,44B2910D,44B2910D,1,0,90,0
1861,5CCD0147,5CCD0147,1,0,90,0
1862,3980A112,3980A112,1,0,90,0
1863,C0A9927B,C0A9927B,1,0,90,0
1864,B84BD382,B84BD382,1,0,90,0
1865,C647E644,C647E644,1,0,90,0
1866,5CCD09FE,5CCD09FE,1,0,90,0
1867,05659CD3,05659CD3,1,0,90,0
1868,44B29140,44B29140,1,0,90,0
1869,25BB4A31,25BB4A31,1,0,90,0
1870,ADC9BE0C,ADC9BE0C,1,0,90,0
1871,48A7FDEB,48A7FDEB,1,0,90,0
1872,5266178B,5266178B,1,0,90,0
1873,6F44779A,6F44779A,1,0,90,0
1874,B8A86A03,B8A86A03,1,0,90,0
1875,2217949A,2217949A,1,0,90,0
1876,944878E6,944878E6,1,0,90,0
1877,68C5D195,68C5D195,1,0,90,0
1878,221794CD,221794CD,1,0,90,0
1879,C60CDBD9,C60CDBD9,1,0,90,0
1880,23F3907C,23F3907C,1,0,90,0
1881,D1D12B64,D1D12B64,1,0,90,0
1882,44A1C7D3,44A1C7D3,1,0,90,0
1883,2217AD26,2217AD26,1,0,90,0
1884,652B87E9,652B87E9,1,0,90,0
1885,C221BF20,C221BF20,1,0,90,0
1886,D598A1A5,D598A1A5,1,0,90,0
1887,D598A1AA,D598A1AA,1,0,90,0
1888,C7F9E607,C7F9E607,1,0,90,0
1889,B95DB6AB,B95DB6AB,1,0,90,0
1890,2EFAE320,2EFAE320,1,0,90,0
1891,D598BAA8,D598BAA8,1,0,90,0
1892,96811214,96811214,1,0,90,0
1893,3E6694A4,3E6694A4,1,0,90,0
1894,D598BBEB,D598BBEB,1,0,90,0
1895,84944AC4,84944AC4,1,0,90,0
1896,12C4B0C8,12C4B0C8,1,0,90,0
1897,74CAAF5C,74CAAF5C,1,0,90,0
1898,C6C7492C,C6C7492C,1,0,90,0
1899,1F0E4B27,1F0E4B27,1,0,90,0
1900,6709E3B2,6709E3B2,1,0,90,0
1901,2A0107C8AABC046C505400FFFE38E6A3,2A0107C8AABC046C505400FFFE38E6A3,1,0,90,1
1902,96A46E01,96A46E01,1,0,90,0
1903,256181E4,256181E4,1,0,90,0
1904,2B84C4CC,2B84C4CC,1,0,90,0
1905,54277539,54277539,1,0,90,0
1906,D45A947A,D45A947A,1,0,90,0
1907,5C3560C1,5C3560C1,1,0,90,0
1908,5393F62B,5393F62B,1,0,90,0
1909,94429308,94429308,1,0,90,0
1910,B2FFE6D7,B2FFE6D7,1,0,90,0
1911,7DA45E46,7DA45E46,1,0,90,0
1912,45A3915C,45A3915C,1,0,90,0
1913,2D75B39F,2D75B39F,1,0,90,0
1914,B99DDDC8,B99DDDC8,1,0,90,0
1915,8512545D,8512545D,1,0,90,0
1916,CAB00196,CAB00196,1,0,90,0
1917,BE5032C7,BE5032C7,1,0,90,0
1918,C0917E73,C0917E73,1,0,90,0
1919,5FB3DB10,5FB3DB10,1,0,90,0
1920,3E669482,3E669482,1,0,90,0
1921,C4774B74,C4774B74,1,0,90,0
1922,1437440A,1437440A,1,0,90,0
1923,55EFF755,55EFF755,1,0,90,0
1924,226AB15D,226AB15D,1,0,90,0
1925,225E6C7B,225E6C7B,1,0,90,0
1926,9FDF2E6A,9FDF2E6A,1,0,90,0
1927,5B5CF736,5B5CF736,1,0,90,0
1928,C16FF886,C16FF886,1,0,90,0
1929,18C76521,18C76521,1,0,90,0
1930,B4F302A8,B4F302A8,1,0,90,0
1931,5100F9EF,5100F9EF,1,0,90,0
1932,9DE62A4E,9DE62A4E,1,0,90,0
1933,14A308BB,14A308BB,1,0,90,0
1934,054E4F92,054E4F92,1,0,90,0
1935,142E331B,142E331B,1,0,90,0
1936,04F053CA,04F053CA,1,0,90,0
1937,55D1B014,55D1B014,1,0,90,0
1938,04EFF896,04EFF896,1,0,90,0
1939,258B355C,258B355C,1,0,90,0
1940,CB375117,CB375117,1,0,90,0
1941,8FC65780,8FC65780,1,0,90,0
1942,BCA6F07D,BCA6F07D,1,0,90,0
1943,34902E7E,34902E7E,1,0,90,0
1944,ACB271FA,ACB271FA,1,0,90,0
1945,505BDF0E,505BDF0E,1,0,90,0
1946,4AEA09A9,4AEA09A9,1,0,90,0
1947,5B5CF0D1,5B5CF0D1,1,0,90,0
1948,1476BB4B,1476BB4B,1,0,90,0
1949,14C504B5,14C504B5,1,0,90,0
1950,5B5CF9D9,5B5CF9D9,1,0,90,0
1951,349213E1,349213E1,1,0,90,0
1952,D4E3A4D3,D4E3A4D3,1,0,90,0
1953,CEBD2B31,CEBD2B31,1,0,90,0
1954,14E0A5E5,14E0A5E5,1,0,90,0
1955,B4F30770,B4F30770,1,0,90,0
1956,8A6370E8,8A6370E8,1,0,90,0
1957,ACBBFD0D,ACBBFD0D,1,0,90,0
1958,14F40314,14F40314,1,0,90,0
1959,ACACA3DA,ACACA3DA,1,0,90,0
1960,8FC6C7E2,8FC6C7E2,1,0,90,0
1961,9213BFED,9213BFED,1,0,90,0
1962,2D7FD905,2D7FD905,1,0,90,0
1963,33FE1258,33FE1258,1,0,90,0
1964,C16FF834,C16FF834,1,0,90,0
1965,ACD04975,ACD04975,1,0,90,0
1966,45A4DD62,45A4DD62,1,0,90,0
1967,C64A3780,C64A3780,1,0,90,0
1968,5B5CF2BB,5B5CF2BB,1,0,90,0
1969,67BFF1FE,67BFF1FE,1,0,90,0
1970,C7134877,C7134877,1,0,90,0
1971,CEBD8540,CEBD8540,1,0,90,0
1972,8B3BE32C,8B3BE32C,1,0,90,0
1973,2D216D22,2D216D22,1,0,90,0
1974,92466CB6,92466CB6,1,0,90,0
1975,26598BCF,26598BCF,1,0,90,0
1976,5B5CF07F,5B5CF07F,1,0,90,0
1977,D827F85B,D827F85B,1,0,90,0
1978,79C42FC1,79C42FC1,1,0,90,0
1979,4E28E442,4E28E442,1,0,90,0
1980,41151B2C,41151B2C,1,0,90,0
1981,05BC3EAE,05BC3EAE,1,0,90,0
1982,C3C9190A,C3C9190A,1,0,90,0
1983,D598A176,D598A176,1,0,90,0
1984,90D96977,90D96977,1,0,90,0
1985,23566521,23566521,1,0,90,0
1986,6D4895C0,6D4895C0,1,0,90,0
1987,03EDC4C3,03EDC4C3,1,0,90,0
1988,36F9BD84,36F9BD84,1,0,90,0
1989,2F805AFD,2F805AFD,1,0,90,0
1990,671B222E,671B222E,1,0,90,0
1991,ADD4DFF8,ADD4DFF8,1,0,90,0
1992,12B18264,12B18264,1,0,90,0
1993,B2806F9C,B2806F9C,1,0,90,0
1994,36BA84E8,36BA84E8,1,0,90,0
1995,B96AD333,B96AD333,1,0,90,0
1996,5CCC87F1,5CCC87F1,1,0,90,0
1997,9F59E0F7,9F59E0F7,1,0,90,0
1998,36E1367D,36E1367D,1,0,90,0
1999,224D4E86,224D4E86,1,0,90,0
2000,A161B3A9,A161B3A9,1,0,90,0
2001,6B164662,6B164662,1,0,90,0
2002,B8492078,B8492078,1,0,90,0
2003,2217E0BC,2217E0BC,1,0,90,0
2004,D071BC6A,D071BC6A,1,0,90,0
2005,9022AAB4,9022AAB4,1,0,90,0
2006,31CFF79F,31CFF79F,1,0,90,0
2007,B95B4140,B95B4140,1,0,90,0
2008,26001F1436ED940081D0F3D6EEF3A074,26001F1436ED940081D0F3D6EEF3A074,1,0,90,1
2009,A16154AE,A16154AE,1,0,90,0
2010,A2F0E260,A2F0E260,1,0,90,0
2011,462615E8,462615E8,1,0,90,0
2012,29D8BC2B,29D8BC2B,1,0,90,0
2013,B9D5090A,B9D5090A,1,0,90,0
2014,7925B435,7925B435,1,0,90,0
2015,670668E4,670668E4,1,0,90,0
2016,976A26A6,976A26A6,1,0,90,0
2017,5CCC8A1C,5CCC8A1C,1,0,90,0
2018,36BA689D,36BA689D,1,0,90,0
2019,14E3EB38,14E3EB38,1,0,90,0
2020,9A46CFF2,9A46CFF2,1,0,90,0
2021,9D07AE30,9D07AE30,1,0,90,0
2022,679F247A,679F247A,1,0,90,0
2023,128F7139,128F7139,1,0,90,0
2024,2A0104F9C010271E0000000000000001,2A0104F9C010271E0000000000000001,1,0,90,1
2025,0370037B,0370037B,1,0,90,0
2026,B9B95432,B9B95432,1,0,90,0
2027,128F406D,128F406D,1,0,90,0
2028,C2E9403D,C2E9403D,1,0,90,0
2029,128DC10A,128DC10A,1,0,90,0
2030,8613B3A3,8613B3A3,1,0,90,0
2031,746D34C2,746D34C2,1,0,90,0
2032,2A0104F81C1C6C1F0000000000000001,2A0104F81C1C6C1F0000000000000001,1,0,90,1
2033,2D374639,2D374639,1,0,90,0
2034,68FA89D2,68FA89D2,1,0,90,0
2035,4E8ED343,4E8ED343,1,0,90,0
2036,68C481C6,68C481C6,1,0,90,0
2037,66A5303B,66A5303B,1,0,90,0
2038,344C1DDF,344C1DDF,1,0,90,0
2039,26001F182B6B5400D7F9AC39EDB39F46,26001F182B6B5400D7F9AC39EDB39F46,1,0,90,1
2040,55EFF75B,55EFF75B,1,0,90,0
2041,44B29544,44B29544,1,0,90,0
2042,80C75109,80C75109,1,0,90,0
2043,23BEA71E,23BEA71E,1,0,90,0
2044,2607F2980005118A000000000E2A8933,2607F2980005118A000000000E2A8933,1,0,90,1
2045,362619DD,362619DD,1,0,90,0
2046,6883B115,6883B115,1,0,90,0
2047,5E8AC80B,5E8AC80B,1,0,90,0
2048,92464C23,92464C23,1,0,90,0
2049,8B3B7989,8B3B7989,1,0,90,0
2050,67AFCFD9,67AFCFD9,1,0,90,0
2051,28040010808800000000000001990062,28040010808800000000000001990062,1,0,90,1
2052,26001F140806A30086BAEAF82D2D3672,26001F140806A30086BAEAF82D2D3672,1,0,90,1
2053,877D84C1,877D84C1,1,0,90,0
2054,2402080063B7AB069DE623F07A3F7524,2402080063B7AB069DE623F07A3F7524,1,0,90,1
2055,226A81A1,226A81A1,1,0,90,0
2056,D598A259,D598A259,1,0,90,0
2057,AA4082E6,AA4082E6,1,0,90,0
2058,C6FB439F,C6FB439F,1,0,90,0
2059,2D3A9F2E,2D3A9F2E,1,0,90,0
2060,BCA6FDEA,BCA6FDEA,1,0,90,0
2061,2400B800000500000000000000000042,2400B800000500000000000000000042,1,0,90,1
2062,58D20D52,58D20D52,1,0,90,0
2063,905B45F5,905B45F5,1,0,90,0
2064,C29232B2,C29232B2,1,0,90,0
2065,C0357089,C0357089,1,0,90,0
2066,24020A000404B720011DD18A48D931DF,24020A000404B720011DD18A48D931DF,1,0,90,1
2067,9B8AD3C8,9B8AD3C8,1,0,90,0
2068,D161A374,D161A374,1,0,90,0
2069,140242DB,140242DB,1,0,90,0
2070,B9F6D19A,B9F6D19A,1,0,90,0
2071,B99CAE9B,B99CAE9B,1,0,90,0
2072,A16172FD,A16172FD,1,0,90,0
2073,20011810414101380000000442AF3877,20011810414101380000000442AF3877,1,0,90,1
2074,52DF6F3D,52DF6F3D,1,0,90,0
2075,2246D142,2246D142,1,0,90,0
2076,5CCC21C2,5CCC21C2,1,0,90,0
2077,C21AC074,C21AC074,1,0,90,0
2078,3E6694A2,3E6694A2,1,0,90,0
2079,66A5304F,66A5304F,1,0,90,0
2080,5B5CF4DC,5B5CF4DC,1,0,90,0
2081,B99CAF23,B99CAF23,1,0,90,0
2082,C755D181,C755D181,1,0,90,0
2083,5CCD134A,5CCD134A,1,0,90,0
2084,DFB13705,DFB13705,1,0,90,0
2085,C2636823,C2636823,1,0,90,0
2086,8613B3F3,8613B3F3,1,0,90,0
2087,C03570A9,C03570A9,1,0,90,0
2088,183E3742,183E3742,1,0,90,0
2089,C7663016,C7663016,1,0,90,0
2090,05968FD8,05968FD8,1,0,90,0
2091,6BA7F443,6BA7F443,1,0,90,0
2092,D1CB303A,D1CB303A,1,0,90,0
2093,5411285C,5411285C,1,0,90,0
2094,2449A21D,2449A21D,1,0,90,0
2095,05BC3E1A,05BC3E1A,1,0,90,0
2096,B96FD0AA,B96FD0AA,1,0,90,0
2097,23C423FF,23C423FF,1,0,90,0
2098,D598BAAD,D598BAAD,1,0,90,0
2099,8D626585,8D626585,1,0,90,0
2100,B96A8162,B96A8162,1,0,90,0
2101,23C4589F,23C4589F,1,0,90,0
2102,22496E8C,22496E8C,1,0,90,0
2103,8613B383,8613B383,1,0,90,0
2104,ACBBFACF,ACBBFACF,1,0,90,0
2105,44B2E136,44B2E136,1,0,90,0
2106,55711EBB,55711EBB,1,0,90,0
2107,ACCB08F6,ACCB08F6,1,0,90,0
2108,9C609784,9C609784,1,0,90,0
2109,25788453,25788453,1,0,90,0
2110,542774B4,542774B4,1,0,90,0
2111,2D3DBC5C,2D3DBC5C,1,0,90,0
2112,2217213F,2217213F,1,0,90,0
2113,2D4D3D3F,2D4D3D3F,1,0,90,0
2114,D598A105,D598A105,1,0,90,0
2115,8D6266BB,8D6266BB,1,0,90,0
2116,D598BBC3,D598BBC3,1,0,90,0
2117,73A5A6A2,73A5A6A2,1,0,90,0
2118,C125FE03,C125FE03,1,0,90,0
2119,5762ADFC,5762ADFC,1,0,90,0
2120,68FE5AF3,68FE5AF3,1,0,90,0
2121,B9C874DB,B9C874DB,1,0,90,0
2122,334D4254,334D4254,1,0,90,0
2123,D99762A8,D99762A8,1,0,90,0
2124,68F44C40,68F44C40,1,0,90,0
2125,68FE5AFB,68FE5AFB,1,0,90,0
2126,9DF5C5DE,9DF5C5DE,1,0,90,0
2127,538FF533,538FF533,1,0,90,0
2128,56690943,56690943,1,0,90,0
2129,52661BA3,52661BA3,1,0,90,0
2130,D9C7BB49,D9C7BB49,1,0,90,0
2131,5BCF66A3,5BCF66A3,1,0,90,0
2132,5C77B203,5C77B203,1,0,90,0
2133,2D084446,2D084446,1,0,90,0
2134,3E66949A,3E66949A,1,0,90,0
2135,817E560E,817E560E,1,0,90,0
2136,2D084444,2D084444,1,0,90,0
2137,2D084445,2D084445,1,0,90,0
2138,D99762A3,D99762A3,1,0,90,0
2139,C2BBFB73,C2BBFB73,1,0,90,0
2140,B84BDD23,B84BDD23,1,0,90,0
2141,D598A24A,D598A24A,1,0,90,0
2142,6BBD038B,6BBD038B,1,0,90,0
2143,B99CAE1B,B99CAE1B,1,0,90,0
2144,ADF91130,ADF91130,1,0,90,0
2145,50FF0CE3,50FF0CE3,1,0,90,0
2146,B968B82B,B968B82B,1,0,90,0
2147,05BDAD97,05BDAD97,1,0,90,0
2148,0DEA4E0E,0DEA4E0E,1,0,90,0
2149,41148A30,41148A30,1,0,90,0
2150,ACACF2E5,ACACF2E5,1,0,90,0
2151,3E66949E,3E66949E,1,0,90,0
2152,2EB7DCCB,2EB7DCCB,1,0,90,0
2153,B2A2CCD6,B2A2CCD6,1,0,90,0
2154,3E669498,3E669498,1,0,90,0
2155,B9C874D3,B9C874D3,1,0,90,0
2156,2A02C206209298090000000000000001,2A02C206209298090000000000000001,1,0,90,1
2157,6BA7F453,6BA7F453,1,0,90,0
2158,3E6694BB,3E6694BB,1,0,90,0
2159,D598A165,D598A165,1,0,90,0
2160,924673DB,924673DB,1,0,90,0
2161,5FD97215,5FD97215,1,0,90,0
2162,6BA7F433,6BA7F433,1,0,90,0
2163,D9450BF5,D9450BF5,1,0,90,0
2164,D98AC313,D98AC313,1,0,90,0
2165,5CCDE527,5CCDE527,1,0,90,0
2166,04C2B1D7,04C2B1D7,1,0,90,0
2167,5BCF3973,5BCF3973,1,0,90,0
2168,B9BD7013,B9BD7013,1,0,90,0
2169,5F8E7929,5F8E7929,1,0,90,0
2170,D598A24F,D598A24F,1,0,90,0
2171,D598A263,D598A263,1,0,90,0
2172,D598A1E5,D598A1E5,1,0,90,0
2173,B99CAF33,B99CAF33,1,0,90,0
2174,B99CAFAB,B99CAFAB,1,0,90,0
2175,505E5C0A,505E5C0A,1,0,90,0
2176,25789BB3,25789BB3,1,0,90,0
2177,ADEFD3D8,ADEFD3D8,1,0,90,0
2178,ADEFD3E8,ADEFD3E8,1,0,90,0
2179,D849A16D,D849A16D,1,0,90,0
2180,D849A168,D849A168,1,0,90,0
2181,D849A160,D849A160,1,0,90,0
2182,D9A03BF7,D9A03BF7,1,0,90,0
2183,227E5247,227E5247,1,0,90,0
2184,ADEFD3E5,ADEFD3E5,1,0,90,0
2185,4AF91148,4AF91148,1,0,90,0
2186,D849A15B,D849A15B,1,0,90,0
2187,ADEFD3E9,ADEFD3E9,1,0,90,0
2188,ADEFD3D9,ADEFD3D9,1,0,90,0
2189,287CB632,287CB632,1,0,90,0
2190,ADEFD3E4,ADEFD3E4,1,0,90,0
2191,BF60050D,BF60050D,1,0,90,0
2192,ADEFD3E6,ADEFD3E6,1,0,90,0
2193,ADEFD3D6,ADEFD3D6,1,0,90,0
2194,2D0DE3C9,2D0DE3C9,1,0,90,0
2195,26001F180FCEBB0038C7EB58D3B9F24D,26001F180FCEBB0038C7EB58D3B9F24D,1,0,90,1
2196,5BD4797D,5BD4797D,1,0,90,0
2197,ADEFD3D7,ADEFD3D7,1,0,90,0
2198,ADEFD3E7,ADEFD3E7,1,0,90,0
2199,5BC77633,5BC77633,1,0,90,0
2200,A7634A1A,A7634A1A,1,0,90,0
2201,D849A162,D849A162,1,0,90,0
2202,D849A165,D849A165,1,0,90,0
2203,67ED56E9,67ED56E9,1,0,90,0
2204,9246AF16,9246AF16,1,0,90,0
2205,ADEFD3D1,ADEFD3D1,1,0,90,0
2206,D849A16E,D849A16E,1,0,90,0
2207,67FC8811,67FC8811,1,0,90,0
2208,D849A16A,D849A16A,1,0,90,0
2209,ACE9BACF,ACE9BACF,1,0,90,0
2210,34AE956B,34AE956B,1,0,90,0
2211,3351CECD,3351CECD,1,0,90,0
2212,ADEFD3D4,ADEFD3D4,1,0,90,0
2213,ADEFD3D0,ADEFD3D0,1,0,90,0
2214,5BD479C4,5BD479C4,1,0,90,0
2215,ADEFD3D5,ADEFD3D5,1,0,90,0
2216,33DE2CBC,33DE2CBC,1,0,90,0
2217,0D516330,0D516330,1,0,90,0
2218,B9AE891A,B9AE891A,1,0,90,0
2219,ADEFD3D2,ADEFD3D2,1,0,90,0
2220,D849A15F,D849A15F,1,0,90,0
2221,1FDF56DC,1FDF56DC,1,0,90,0
2222,D849A167,D849A167,1,0,90,0
2223,D849A15C,D849A15C,1,0,90,0
2224,2D7F8714,2D7F8714,1,0,90,0
2225,ADEFD3D3,ADEFD3D3,1,0,90,0
2226,6246314B,6246314B,1,0,90,0
2227,8FF42A50,8FF42A50,1,0,90,0
2228,674D6A39,674D6A39,1,0,90,0
2229,3EC59315,3EC59315,1,0,90,0
2230,ADEFD3DC,ADEFD3DC,1,0,90,0
2231,023A71B4,023A71B4,1,0,90,0
2232,04F0526D,04F0526D,1,0,90,0
2233,67FC8808,67FC8808,1,0,90,0
2234,ADEFD3DD,ADEFD3DD,1,0,90,0
2235,ADEFD3CD,ADEFD3CD,1,0,90,0
2236,D849A164,D849A164,1,0,90,0
2237,C16FF8CC,C16FF8CC,1,0,90,0
2238,9C922148,9C922148,1,0,90,0
2239,D849A16C,D849A16C,1,0,90,0
2240,D849A169,D849A169,1,0,90,0
2241,BF6529AE,BF6529AE,1,0,90,0
2242,ADEFD3DE,ADEFD3DE,1,0,90,0
2243,A996C986,A996C986,1,0,90,0
2244,ADEFD3CE,ADEFD3CE,1,0,90,0
2245,ACAED451,ACAED451,1,0,90,0
2246,D849A15D,D849A15D,1,0,90,0
2247,0FBC3625,0FBC3625,1,0,90,0
2248,ADEFD3CF,ADEFD3CF,1,0,90,0
2249,D849A15E,D849A15E,1,0,90,0
2250,ADEFD3DF,ADEFD3DF,1,0,90,0
2251,55D7730E,55D7730E,1,0,90,0
2252,90D9B4A7,90D9B4A7,1,0,90,0
2253,ADEFD3E0,ADEFD3E0,1,0,90,0
2254,BF6529AD,BF6529AD,1,0,90,0
2255,D849A161,D849A161,1,0,90,0
2256,D849A166,D849A166,1,0,90,0
2257,ADEFD3E1,ADEFD3E1,1,0,90,0
2258,D849A16F,D849A16F,1,0,90,0
2259,D1913ECD,D1913ECD,1,0,90,0
2260,ACAEEED1,ACAEEED1,1,0,90,0
2261,57F9850A,57F9850A,1,0,90,0
2262,CFF4F9D3,CFF4F9D3,1,0,90,0
2263,ADEFD3DB,ADEFD3DB,1,0,90,0
2264,D849A163,D849A163,1,0,90,0
2265,ADEFD3E2,ADEFD3E2,1,0,90,0
2266,D849A16B,D849A16B,1,0,90,0
2267,14419A5F,14419A5F,1,0,90,0
2268,ADEFD3DA,ADEFD3DA,1,0,90,0
2269,5BC77631,5BC77631,1,0,90,0
2270,ADEFD3E3,ADEFD3E3,1,0,90,0
2271,B9A65494,B9A65494,1,0,90,0
2272,55D77BCA,55D77BCA,1,0,90,0
2273,9246653A,9246653A,1,0,90,0
2274,145297ED,145297ED,1,0,90,0
2275,23C44D22,23C44D22,1,0,90,0
2276,39B43CE1,39B43CE1,1,0,90,0
2277,2CC87250,2CC87250,1,0,90,0
2278,224B4DD3,224B4DD3,1,0,90,0
2279,2D28A62E,2D28A62E,1,0,90,0
2280,17EF6EE6,17EF6EE6,1,0,90,0
2281,59EEA6EB,59EEA6EB,1,0,90,0
2282,8B63046B,8B63046B,1,0,90,0
2283,CB71AE10,CB71AE10,1,0,90,0
2284,2D3DBBC1,2D3DBBC1,1,0,90,0
2285,4F8E45A0,4F8E45A0,1,0,90,0
2286,92464C2B,92464C2B,1,0,90,0
2287,1476A48A,1476A48A,1,0,90,0
2288,D1B6EF4C,D1B6EF4C,1,0,90,0
2289,ACEA1436,ACEA1436,1,0,90,0
2290,AE8A1CB3,AE8A1CB3,1,0,90,0
2291,92386A8D,92386A8D,1,0,90,0
2292,03400B0E,03400B0E,1,0,90,0
2293,221728B2,221728B2,1,0,90,0
2294,BEC4D934,BEC4D934,1,0,90,0
2295,679AE52A,679AE52A,1,0,90,0
2296,228BBB83,228BBB83,1,0,90,0
2297,5B5CF26E,5B5CF26E,1,0,90,0
2298,6DEBAE13,6DEBAE13,1,0,90,0
2299,4B778D96,4B778D96,1,0,90,0
2300,42AF386C,42AF386C,1,0,90,0
2301,55C68CAA,55C68CAA,1,0,90,0
2302,8C520690,8C520690,1,0,90,0
2303,6707E2B0,6707E2B0,1,0,90,0
2304,B2163BC9,B2163BC9,1,0,90,0
2305,036EF2A0,036EF2A0,1,0,90,0
2306,48A7D15E,48A7D15E,1,0,90,0
2307,D598A268,D598A268,1,0,90,0
2308,A1239C9C,A1239C9C,1,0,90,0
2309,672A3B79,672A3B79,1,0,90,0
2310,2A02C207213040900000000000000001,2A02C207213040900000000000000001,1,0,90,1
2311,C6623620,C6623620,1,0,90,0
2312,40E3AE74,40E3AE74,1,0,90,0
2313,CFB4FBE9,CFB4FBE9,1,0,90,0
2314,334FE5C5,334FE5C5,1,0,90,0
2315,053D1B7F,053D1B7F,1,0,90,0
2316,CFF671ED,CFF671ED,1,0,90,0
2317,8B3B71FE,8B3B71FE,1,0,90,0
2318,59A188EE,59A188EE,1,0,90,0
2319,23B94132,23B94132,1,0,90,0
2320,B974A11F,B974A11F,1,0,90,0
2321,8494EC77,8494EC77,1,0,90,0
2322,335B7C03,335B7C03,1,0,90,0
2323,2A036F0000010000000000005C3560C1,2A036F0000010000000000005C3560C1,1,0,90,1
2324,2D4CD23B,2D4CD23B,1,0,90,0
2325,20011810414101380000000442AF386C,20011810414101380000000442AF386C,1,0,90,1
2326,40E3A82D,40E3A82D,1,0,90,0
2327,678E1827,678E1827,1,0,90,0
2328,9522F5C6,9522F5C6,1,0,90,0
2329,57F92B15,57F92B15,1,0,90,0
2330,416D9B1A,416D9B1A,1,0,90,0
2331,68FE5AEB,68FE5AEB,1,0,90,0
2332,40E3AA0E,40E3AA0E,1,0,90,0
2333,2E105F59,2E105F59,1,0,90,0
2334,2A03B0C0000300E00000000003416001,2A03B0C0000300E00000000003416001,1,0,90,1
2335,B98E9FC2,B98E9FC2,1,0,90,0
2336,D598A18A,D598A18A,1,0,90,0
2337,B9C87483,B9C87483,1,0,90,0
2338,12D94AC5,12D94AC5,1,0,90,0
2339,C3EE7B79,C3EE7B79,1,0,90,0
2340,A2FDE00C,A2FDE00C,1,0,90,0
2341,B2803237,B2803237,1,0,90,0
2342,A7639056,A7639056,1,0,90,0
2343,23E30AA1,23E30AA1,1,0,90,0
2344,68C438D4,68C438D4,1,0,90,0
2345,529D3407,529D3407,1,0,90,0
2346,87B5BC08,87B5BC08,1,0,90,0
2347,44B291BB,44B291BB,1,0,90,0
2348,4317E28B,4317E28B,1,0,90,0
2349,D598A1D3,D598A1D3,1,0,90,0
2350,D598A254,D598A254,1,0,90,0
2351,44B29FCB,44B29FCB,1,0,90,0
2352,628E6262,628E6262,1,0,90,0
2353,D348CFC6,D348CFC6,1,0,90,0
2354,3EC59015,3EC59015,1,0,90,0
2355,8613B3D3,8613B3D3,1,0,90,0
2356,8B815C2F,8B815C2F,1,0,90,0
2357,8B3B1AD1,8B3B1AD1,1,0,90,0
2358,B8A87905,B8A87905,1,0,90,0
2359,2A04354310002310E891C6FFFE621F84,2A04354310002310E891C6FFFE621F84,1,0,90,1
